Matricula 31185: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31190: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31204: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31208: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31227: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31234: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31237: dias=0, valor_diario=0.0, total=0.0 (reason=no_valor_found) obs=Sem dias úteis no período | Valor unitário do sindicato/estado não encontrado
Matricula 31249: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31255: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31256: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31258: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31269: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31293: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31301: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 31302: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 31313: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31314: dias=0, valor_diario=0.0, total=0.0 (reason=no_valor_found) obs=Sem dias úteis no período | Valor unitário do sindicato/estado não encontrado
Matricula 31315: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31319: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31327: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31329: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31333: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31342: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31365: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31372: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31385: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31393: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31394: dias=0, valor_diario=0.0, total=0.0 (reason=no_valor_found) obs=Sem dias úteis no período | Valor unitário do sindicato/estado não encontrado | Desligamento após dia 15 (proporcional)
Matricula 31403: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31404: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31407: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31410: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31413: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31422: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31424: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31432: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31436: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31438: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31460: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31465: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 31474: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31476: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31485: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31486: dias=0, valor_diario=0.0, total=0.0 (reason=no_valor_found) obs=Sem dias úteis no período | Valor unitário do sindicato/estado não encontrado | Desligamento comunicado até dia 15
Matricula 31488: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31494: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31505: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31509: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 31514: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31517: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31550: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31554: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31557: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31562: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31564: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31570: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31573: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31574: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 31584: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31592: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31597: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31599: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31603: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31611: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 31614: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 31620: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31622: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31643: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31645: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31646: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31648: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31649: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31660: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31662: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31664: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31671: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31672: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31678: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31698: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 31701: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 31704: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 31715: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31730: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31731: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31737: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31740: dias=0, valor_diario=0.0, total=0.0 (reason=no_valor_found) obs=Sem dias úteis no período | Valor unitário do sindicato/estado não encontrado
Matricula 31746: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 31754: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31757: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 31764: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31769: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31771: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31783: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31786: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31793: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31795: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31800: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31817: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31818: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31823: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31827: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31831: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31840: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31844: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31845: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31846: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31847: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31848: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31852: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31868: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31872: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31880: dias=0, valor_diario=0.0, total=0.0 (reason=no_valor_found) obs=Sem dias úteis no período | Valor unitário do sindicato/estado não encontrado | Desligamento após dia 15 (proporcional)
Matricula 31889: dias=0, valor_diario=0.0, total=0.0 (reason=no_valor_found) obs=Sem dias úteis no período | Valor unitário do sindicato/estado não encontrado | Desligamento comunicado até dia 15
Matricula 31890: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31905: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31927: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31938: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 31949: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31956: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31959: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31963: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31964: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 31968: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 31976: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 31979: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32001: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32007: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32008: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 32014: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32016: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32020: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 32027: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32030: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32031: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32032: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 32033: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 32050: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32055: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 32056: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32059: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32060: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32062: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32065: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32066: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32067: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 32068: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32073: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32080: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32089: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32099: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32104: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32118: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 32119: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32125: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32130: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32133: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32142: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32146: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32172: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32176: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32205: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32209: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32213: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32216: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32217: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32225: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32229: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32240: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32244: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32255: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32260: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32261: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32264: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32265: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 32266: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32267: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 32269: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32271: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32272: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32273: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32275: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32277: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32278: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32284: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32290: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32292: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32293: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32309: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32314: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32331: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32336: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32337: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32343: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32344: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32351: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32356: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32369: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32380: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32383: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32385: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32388: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32389: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32407: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32420: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32423: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32434: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32441: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32449: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32455: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32456: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32462: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32472: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32473: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32479: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32480: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32482: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32488: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32497: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32508: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32528: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32532: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32533: dias=0, valor_diario=0.0, total=0.0 (reason=no_valor_found) obs=Sem dias úteis no período | Valor unitário do sindicato/estado não encontrado | Desligamento comunicado até dia 15
Matricula 32535: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32536: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32538: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32539: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32549: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32552: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32562: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32563: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 32577: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32585: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32589: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32592: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32594: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32614: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32622: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32625: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32636: dias=0, valor_diario=0.0, total=0.0 (reason=no_valor_found) obs=Sem dias úteis no período | Valor unitário do sindicato/estado não encontrado | Desligamento comunicado até dia 15
Matricula 32639: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32640: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32655: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32662: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32672: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32677: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32690: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32701: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32702: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32707: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32709: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32716: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32726: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32728: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32747: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32751: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32752: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32760: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32761: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32764: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32767: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32776: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32778: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32783: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32786: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32787: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32789: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32795: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32798: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32803: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32805: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 32812: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32822: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32825: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32848: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32855: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32867: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32868: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32879: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32880: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 32881: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32902: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32903: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 32915: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32916: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32917: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32920: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32923: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32926: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32929: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32935: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32938: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32946: dias=0, valor_diario=0.0, total=0.0 (reason=no_valor_found) obs=Sem dias úteis no período | Valor unitário do sindicato/estado não encontrado | Desligamento comunicado até dia 15
Matricula 32948: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32957: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
Matricula 32974: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32975: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 32982: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 32992: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 33007: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 33011: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 33016: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 33017: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 33018: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 33019: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 33021: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 33022: dias=21, valor_diario=35.0, total=735.0 (reason=calc_from_total) obs=
Matricula 33034: dias=22, valor_diario=37.5, total=825.0 (reason=calc_from_total) obs=
Matricula 33040: dias=22, valor_diario=35.0, total=770.0 (reason=calc_from_total) obs=
